"TRAN_ID","FUND","TRAN_TYPE","INVST_TYP","ASSET","QTY","PRICE","SENDER_ID","CCY","TRADE_DATE","SETTLE_DATE","TRAN_CODE","LOC","MSG_TYP","INVEST_MANAGER","PROCESS_GROUP"
"FTT0CEFD8A","TP16","3P FX","41","DUMMY","387","194","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6008JMJEN14V","MTX1","Security","41","DUMMY","388","194.5","FAXSENDER","USD","2018-09-26","2018-09-26","BUY","DTC","MT541","BLACKROCK","IMPFAX1"
"FTT815DCE5","TP16","Security","41","DUMMY","389","195","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815DD95","TP16","Security","41","DUMMY","390","195.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEFCA5","TP16","Security","41","DUMMY","391","196","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815DED5","TP16","Security","41","DUMMY","392","196.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E008","TP16","Security","41","DUMMY","393","197","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E17A","TP16","Security","41","DUMMY","394","197.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E253","TP16","Security","41","DUMMY","395","198","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E2B1","TP16","Security","41","DUMMY","396","198.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEFD39","TP16","Security","41","DUMMY","397","199","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E4AF","TP16","Security","41","DUMMY","398","199.5","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E566","TP16","Security","41","DUMMY","399","200","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E61E","TP16","Security","41","DUMMY","400","200.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6008JMJFS3NM","MTX1","Security","41","DUMMY","401","201","FAXSENDER","USD","2018-09-26","2018-09-26","BUY","DTC","MT541","BLACKROCK","IMPFAX1"
"FTT0CEFD84","TP16","Security","41","DUMMY","402","201.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E7CC","TP16","Security","41","DUMMY","403","202","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815E8DE","TP16","Security","41","DUMMY","404","202.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815EA1A","TP16","Security","41","DUMMY","405","203","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF0183","TP16","Security","41","DUMMY","406","203.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF0304","TP16","Security","41","DUMMY","407","204","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815FF38","TP16","Security","41","DUMMY","408","204.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT816005E","TP16","Security","41","DUMMY","409","205","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF002A","TP16","Security","41","DUMMY","410","205.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8160E63","HGG1","Security","41","DUMMY","411","206","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8160EBD","HGG1","Security","41","DUMMY","412","206.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF018C","HGG1","Security","41","DUMMY","413","207","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8160FA8","HGG1","Security","41","DUMMY","414","207.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8161063","HGG1","Security","41","DUMMY","415","208","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8161113","HGG1","Security","41","DUMMY","416","208.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF01C2","HGG1","Security","41","DUMMY","417","209","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81611A2","HGG1","Security","41","DUMMY","418","209.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF0441","HGG1","Security","41","DUMMY","419","210","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF04FD","HGG1","Security","41","DUMMY","420","210.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF05EA","HGG1","Security","41","DUMMY","421","211","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF03CB","TP16","Security","41","DUMMY","422","211.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CF03E6","TP16","Security","41","DUMMY","423","212","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81627DA","TP16","Security","41","DUMMY","424","212.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJJ55UE","MTX1","Cash","41","DUMMY","425","213","FAXSENDER","USD","2018-09-26","2018-09-26","CASHPAY","FED","MT210","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJJ15UR","MTX1","Security","41","DUMMY","426","213.5","FAXSENDER","USD","2018-09-26","2018-09-26","BUY","FED","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMK3ZMQV","TSM2","Derivative","41","DUMMY","427","214","FAXSENDER","USD","2018-09-28","2018-09-28","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMK4BYNW","TSM2","Derivative","41","DUMMY","428","214.5","FAXSENDER","USD","2018-09-28","2018-09-28","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMK4V73C","TSM2","Derivative","41","DUMMY","429","215","FAXSENDER","USD","2018-09-28","2018-09-28","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMK5I1JF","TSM2","Derivative","41","DUMMY","430","215.5","FAXSENDER","USD","2018-09-28","2018-09-28","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMK63GK2","TSM2","Derivative","41","DUMMY","431","216","FAXSENDER","USD","2018-09-28","2018-09-28","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6008JMKJ3M5K","MTX1","Cash","41","DUMMY","432","216.5","FAXSENDER","USD","2018-09-27","2018-09-27","CASHPAY","FED","MT210","BLACKROCK","IMPFAX1"
"FT5813JMKKWRVQ","MTX1","3P FX","41","DUMMY","433","217","FAXSENDER","USD","2018-09-27","2018-09-27","3PRTYFX","FED","MT304","AMERICAN CAPITAL","IMPTCLGTPMTEX"
"FT6008JMKM2S8Y","MTX1","Cash","41","DUMMY","434","217.5","FAXSENDER","USD","2018-09-27","2018-09-27","CASHREC","FED","MT210","BLACKROCK","IMPFAX1"
"FT5813JMKMJ7ED","MTX1","Security","41","DUMMY","435","218","FAXSENDER","CAD","2018-09-27","2018-09-27","BUY","CAD","MT541","BLACKROCK","IMPFAX1"
"FT5813JMKMXNFP","MTX1","Security","41","DUMMY","436","218.5","FAXSENDER","CAD","2018-09-27","2018-09-27","BUY","CAD","MT541","BLACKROCK","IMPFAX1"
"FT5813JMKNTFOS","TSM3","Security","41","DUMMY","437","219","FAXSENDER","USD","2018-09-27","2018-09-27","BUY","DTC","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKNR1S4","MTX1","Security","41","DUMMY","438","219.5","FAXSENDER","CAD","2018-09-27","2018-09-27","BUY","CAD","MT541","BLACKROCK","IMPFAX1"
"FT5607JMKR2PWW","TSM1","FX Order","41","DUMMY","439","220","FAXSENDER","USD","2018-09-21","2018-09-21","FXORDER","FED","MT380","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6011JMKVCOSS","TSM1","Derivative","41","DUMMY","440","220.5","FAXSENDER","USD","2018-09-28","2018-09-28","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JML1HHKP","MTX1","Security","41","DUMMY","441","221","FAXSENDER","CAD","2018-09-27","2018-09-27","BUY","CAD","MT541","BLACKROCK","IMPFAX1"
"FT5813JML1F9ZY","MTX1","Security","41","DUMMY","442","221.5","FAXSENDER","CAD","2018-09-27","2018-09-27","BUY","CAD","MT541","BLACKROCK","IMPFAX1"
"FT5813JMLB02QW","TSM1","Security","41","DUMMY","443","222","FAXSENDER","USD","2018-09-28","2018-09-28","BUY","DTC","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMLBXUI8","TSM1","Security","41","DUMMY","444","222.5","FAXSENDER","USD","2018-09-28","2018-09-28","BUY","DTC","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMLCR0QW","TSM1","Security","41","DUMMY","445","223","FAXSENDER","USD","2018-09-28","2018-09-28","BUY","DTC","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKJ22O9","TSM4","Security","41","00206HH49","5","50","IMAGE","USD","2018-09-27","2018-09-28","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6011JMHWOTI3","TSM3","Security","41","567123879","10","10","IMAGE","USD","2018-09-25","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJB22ZR","TSM3","Security","41","980MKL909","10","10","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKEFQPX","TSM1","Security","41","00206HH49","10","10","IMAGE","USD","2018-09-26","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKI6YF9","TSM2","Security","41","00206HH49","10","0","IMAGE","USD","2018-09-27","2018-09-28","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6011JMKQ9DUO","TSM1","Security","41","123456789","10","10","IMAGE","USD","2018-09-27","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6011JMKVELN4","TSM3","Security","41","980MKL909","10","10","IMAGE","USD","2018-09-27","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CD96F0","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CD96FE","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CD9C78","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CD9FB3","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CDA5D3","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47C792","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47C8BA","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CDC961","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CDCA8D","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CDCC3D","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CDCD06","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47CA57","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47CB7C","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47CDD3","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CE3157","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CE33B9","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CE6350","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47D6DF","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CE668B","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CE693E","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CE6A58","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47D999","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81625C6","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81626B9","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81627E3","TP16","Security","MF","012345687","90","0","Priority-1","USD","2016-07-13","2018-05-28","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6011JMKUH3CM","TSM4","Security","41","123098765","100","10","IMAGE","USD","2018-09-27","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJJEP1F","TSM3","Security","41","980MKL909","200","10","IMAGE","USD","2018-09-26","2018-09-16","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKZQUJ8","TSM3","Security","41","980MKL909","200","10","IMAGE","USD","2018-09-27","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JML9UJ96","TSM1","Security","41","980MKL909","200","10","IMAGE","USD","2018-09-27","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKY8I12","TSM2","Security","41","980MKL909","500","10","IMAGE","USD","2018-09-27","2018-09-27","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMHCYEJD","TSM2","Security","41","980MLY900","1000","5","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMHW6EFJ","TSM1","Security","41","99X073268","1000","5","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMHXI93U","TSM2","Security","41","980MLY900","1000","5","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMI26FDA","TSM1","Security","41","980MKL909","1000","5","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMJGYGL8","TSM2","Security","41","254687106","1000","5","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMJK680Z","TSM4","Security","41","254687106","1000","5","IMAGE","USD","2018-09-26","2018-09-26","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMKX5FU0","TSM1","Security","41","980MKL909","1000","5","IMAGE","USD","2018-09-28","2018-09-28","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMLK4HRS","TSM1","Security","41","980MKL909","1000","5","IMAGE","USD","2018-09-28","2018-09-28","BUY","DTCYUS33","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
